"236","BOTTOM","2487645425","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453524326486"
"133","TOP","2487619393","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453521331696"
"21","BOTTOM","2487633561","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453517731074"
"236","BOTTOM","2487613184","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453515080689"
"133","TOP","2487577693","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453512390193"
"133","TOP","2487554807","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453509053194"
"236","BOTTOM","2487518035","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453507321478"
"91","MID","2487389449","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453502206383"
"81","BOTTOM","2487225189","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453498118171"
"133","MID","2486889333","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453495044668"
"236","BOTTOM","2486763888","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453492459393"
"81","BOTTOM","2486717491","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453490836127"
"429","BOTTOM","2486629920","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453487795855"
"133","TOP","2486577627","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453485436393"
"236","MID","2486475717","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453481035335"
"429","BOTTOM","2486375523","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453477601646"
"81","BOTTOM","2486321369","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453475059623"
"133","TOP","2486285844","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453473312667"
"133","MID","2486253042","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453471811235"
"81","BOTTOM","2486205085","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453469431904"
"133","TOP","2486170722","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453466936445"
"133","MID","2485972937","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453429575119"
"236","BOTTOM","2485948425","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453427453130"
"16","BOTTOM","2485953600","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453425283260"
"51","BOTTOM","2485899248","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453421346850"
"133","TOP","2485902391","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453419060804"
"236","BOTTOM","2485847012","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453416306254"
"133","TOP","2485789286","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453414059756"
"133","JUNGLE","2485713011","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453411721841"
"81","BOTTOM","2485524960","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453409610633"
"236","BOTTOM","2485362365","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453407224723"
"236","BOTTOM","2485200217","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453404567629"
"133","TOP","2485165165","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453402727426"
"133","TOP","2485115484","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453400853537"
"429","BOTTOM","2485040305","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453398020354"
"81","BOTTOM","2484990399","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453396314123"
"41","TOP","2484952000","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453393624554"
"429","BOTTOM","2484893682","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453391263692"
"104","TOP","2484830970","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453388349390"
"81","BOTTOM","2484764277","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453385509474"
"81","BOTTOM","2484514847","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453338498139"
"429","BOTTOM","2484492969","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453336406378"
"133","TOP","2484457436","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453333711994"
"150","TOP","2484441956","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453330937962"
"429","BOTTOM","2484377824","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453328237814"
"81","BOTTOM","2484354244","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453326357520"
"114","TOP","2484295204","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453324173514"
"81","BOTTOM","2484209712","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453321487657"
"104","JUNGLE","2484104501","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453318927511"
"236","BOTTOM","2483882443","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453316853514"
"236","BOTTOM","2483717822","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453315580607"
"81","BOTTOM","2483607795","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453312592253"
"81","BOTTOM","2483553780","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453310538179"
"76","JUNGLE","2492463265","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453754808401"
"76","JUNGLE","2490117830","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453645598740"
"76","JUNGLE","2489898255","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453643103348"
"64","JUNGLE","2489815252","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453640801698"
"60","JUNGLE","2489642252","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453632775462"
"60","JUNGLE","2489605129","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453631117211"
"127","TOP","2489577484","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453628918022"
"60","JUNGLE","2489563666","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453626732126"
"76","JUNGLE","2489313049","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453590868617"
"127","TOP","2489244462","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453588266397"
"36","TOP","2489187106","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453586505922"
"127","TOP","2489107281","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453583313703"
"412","BOTTOM","2489017806","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453580427245"
"76","JUNGLE","2488938785","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453577304183"
"412","BOTTOM","2488883655","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453575175352"
"36","JUNGLE","2488706142","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453572564445"
"412","BOTTOM","2488267610","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453566231933"
"412","BOTTOM","2488225288","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453564238926"
"76","JUNGLE","2488154146","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453562057101"
"412","BOTTOM","2488095363","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453559860365"
"127","MID","2488048809","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453558453017"
"76","JUNGLE","2487989403","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453556434522"
"203","JUNGLE","2487886852","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453551585486"
"76","JUNGLE","2487809722","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453547887907"
"76","JUNGLE","2487229409","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453498507151"
"412","BOTTOM","2486783168","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453492563915"
"76","JUNGLE","2486468118","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453481199381"
"64","JUNGLE","2486263406","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453472523305"
"79","JUNGLE","2486201575","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453468865805"
"76","JUNGLE","2486024147","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453444568745"
"98","TOP","2485861469","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453415826335"
"104","JUNGLE","2485811265","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453413715405"
"201","BOTTOM","2485694033","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453411356591"
"76","JUNGLE","2485423187","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453407816963"
"76","JUNGLE","2485230446","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453405607338"
"76","JUNGLE","2485201893","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453403636384"
"76","JUNGLE","2485141357","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453401505007"
"412","BOTTOM","2485081653","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453399372839"
"203","JUNGLE","2485025506","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453396908178"
"76","JUNGLE","2484838095","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453389369020"
"76","JUNGLE","2484214045","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453321123818"
"412","BOTTOM","2484104566","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453318934368"
"412","BOTTOM","2483719603","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453315798270"
"76","JUNGLE","2483660916","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453313873126"
"76","JUNGLE","2483510093","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453309700164"
"76","JUNGLE","2483452157","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453307121504"
"12","BOTTOM","2492717735","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453773195133"
"12","BOTTOM","2492720889","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453770827294"
"12","BOTTOM","2492663108","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453764817223"
"412","BOTTOM","2492631194","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453762450812"
"12","BOTTOM","2492582071","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453759698789"
"12","BOTTOM","2492518840","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453757536865"
"12","BOTTOM","2492486144","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453756106428"
"412","BOTTOM","2491549772","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453732648718"
"412","BOTTOM","2491479218","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453730274259"
"12","BOTTOM","2491438706","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453728550704"
"58","TOP","2491418731","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453726506597"
"12","BOTTOM","2491386048","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453723931154"
"12","BOTTOM","2491244041","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453688510442"
"12","BOTTOM","2491240469","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453686460358"
"12","BOTTOM","2491227463","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453685196049"
"12","BOTTOM","2491223350","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453683710621"
"12","BOTTOM","2491212990","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453681848964"
